"","species","replicate_number","invade_monoculture","temperature","mesocosm_id","day","zooplankton_abundance","day_n","ephippia_abundance","ephippia_species","algae_abundance","fiji_bs","zooplankton_length_cm","date","dry_weight_ug_per_individual","average_weight_zooplankton","zooplankton_biomass_per_mesocosm"
"183","daphnia",6,"daph invade",20,"dia-meso-20-6","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"184","daphnia",4,"daph invade",24,"dia-meso-24-4","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"185","daphnia",5,"daph invade",24,"dia-meso-24-5","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"186","daphnia",6,"daph invade",24,"dia-meso-24-6","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"187","daphnia",4,"daph invade",26,"dia-meso-26-4","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"188","daphnia",5,"daph invade",26,"dia-meso-26-5","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"189","daphnia",6,"daph invade",26,"dia-meso-26-6","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"190","daphnia",4,"daph invade",27,"dia-meso-27-4","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"191","daphnia",5,"daph invade",27,"dia-meso-27-5","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"192","daphnia",6,"daph invade",27,"dia-meso-27-6","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"193","daphnia",4,"daph invade",28,"dia-meso-28-4","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"194","daphnia",5,"daph invade",28,"dia-meso-28-5","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"195","daphnia",6,"daph invade",28,"dia-meso-28-6","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"196","daphnia",4,"daph invade",30,"dia-meso-30-4","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"197","daphnia",5,"daph invade",30,"dia-meso-30-5","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"198","daphnia",6,"daph invade",30,"dia-meso-30-6","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"199","daphnia",1,"monoculture",20,"daph-meso-20-1","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"200","daphnia",2,"monoculture",20,"daph-meso-20-2","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"201","daphnia",3,"monoculture",20,"daph-meso-20-3","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"202","daphnia",1,"monoculture",24,"daph-meso-24-1","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"203","daphnia",2,"monoculture",24,"daph-meso-24-2","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"204","daphnia",3,"monoculture",24,"daph-meso-24-3","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"205","daphnia",1,"monoculture",26,"daph-meso-26-1","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"206","daphnia",2,"monoculture",26,"daph-meso-26-2","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"207","daphnia",3,"monoculture",26,"daph-meso-26-3","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"208","daphnia",1,"monoculture",27,"daph-meso-27-1","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"209","daphnia",2,"monoculture",27,"daph-meso-27-2","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"210","daphnia",3,"monoculture",27,"daph-meso-27-3","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"211","daphnia",1,"monoculture",28,"daph-meso-28-1","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"212","daphnia",2,"monoculture",28,"daph-meso-28-2","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"213","daphnia",3,"monoculture",28,"daph-meso-28-3","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"214","daphnia",1,"monoculture",30,"daph-meso-30-1","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"215","daphnia",2,"monoculture",30,"daph-meso-30-2","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"216","daphnia",3,"monoculture",30,"daph-meso-30-3","day15",NA,15,NA,"daphnia.ephippia",NA,NA,NA,2019-09-27,NA,NA,NA
"217","daphnia",4,"dia invade",30,"daph-meso-30-4","day19",0,19,0,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"218","daphnia",5,"dia invade",30,"daph-meso-30-5","day19",0,19,0,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"219","daphnia",6,"dia invade",30,"daph-meso-30-6","day19",0,19,0,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"220","daphnia",4,"dia invade",28,"daph-meso-28-4","day19",39,19,1,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"221","daphnia",5,"dia invade",28,"daph-meso-28-5","day19",5,19,0,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"222","daphnia",6,"dia invade",28,"daph-meso-28-6","day19",39,19,4,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"223","daphnia",4,"dia invade",27,"daph-meso-27-4","day19",60,19,1,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"224","daphnia",5,"dia invade",27,"daph-meso-27-5","day19",52,19,2,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"225","daphnia",6,"dia invade",27,"daph-meso-27-6","day19",56,19,3,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"226","daphnia",4,"dia invade",26,"daph-meso-26-4","day19",69,19,3,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"227","daphnia",5,"dia invade",26,"daph-meso-26-5","day19",58,19,4,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"228","daphnia",6,"dia invade",26,"daph-meso-26-6","day19",61,19,1,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"229","daphnia",4,"dia invade",24,"daph-meso-24-4","day19",59,19,3,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"230","daphnia",5,"dia invade",24,"daph-meso-24-5","day19",99,19,8,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"231","daphnia",6,"dia invade",24,"daph-meso-24-6","day19",96,19,3,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"232","daphnia",4,"dia invade",20,"daph-meso-20-4","day19",70,19,8,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"233","daphnia",5,"dia invade",20,"daph-meso-20-5","day19",96,19,13,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"234","daphnia",6,"dia invade",20,"daph-meso-20-6","day19",68,19,16,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"235","daphnia",4,"daph invade",20,"dia-meso-20-4","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"236","daphnia",5,"daph invade",20,"dia-meso-20-5","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"237","daphnia",6,"daph invade",20,"dia-meso-20-6","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"238","daphnia",4,"daph invade",24,"dia-meso-24-4","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"239","daphnia",5,"daph invade",24,"dia-meso-24-5","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"240","daphnia",6,"daph invade",24,"dia-meso-24-6","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"241","daphnia",4,"daph invade",26,"dia-meso-26-4","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"242","daphnia",5,"daph invade",26,"dia-meso-26-5","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"243","daphnia",6,"daph invade",26,"dia-meso-26-6","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"244","daphnia",4,"daph invade",27,"dia-meso-27-4","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"245","daphnia",5,"daph invade",27,"dia-meso-27-5","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"246","daphnia",6,"daph invade",27,"dia-meso-27-6","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"247","daphnia",4,"daph invade",28,"dia-meso-28-4","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"248","daphnia",5,"daph invade",28,"dia-meso-28-5","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"249","daphnia",6,"daph invade",28,"dia-meso-28-6","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"250","daphnia",4,"daph invade",30,"dia-meso-30-4","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"251","daphnia",5,"daph invade",30,"dia-meso-30-5","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"252","daphnia",6,"daph invade",30,"dia-meso-30-6","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"253","daphnia",1,"monoculture",20,"daph-meso-20-1","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"254","daphnia",2,"monoculture",20,"daph-meso-20-2","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"255","daphnia",3,"monoculture",20,"daph-meso-20-3","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"256","daphnia",1,"monoculture",24,"daph-meso-24-1","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"257","daphnia",2,"monoculture",24,"daph-meso-24-2","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"258","daphnia",3,"monoculture",24,"daph-meso-24-3","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"259","daphnia",1,"monoculture",26,"daph-meso-26-1","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"260","daphnia",2,"monoculture",26,"daph-meso-26-2","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"261","daphnia",3,"monoculture",26,"daph-meso-26-3","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"262","daphnia",1,"monoculture",27,"daph-meso-27-1","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"263","daphnia",2,"monoculture",27,"daph-meso-27-2","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"264","daphnia",3,"monoculture",27,"daph-meso-27-3","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"265","daphnia",1,"monoculture",28,"daph-meso-28-1","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"266","daphnia",2,"monoculture",28,"daph-meso-28-2","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"267","daphnia",3,"monoculture",28,"daph-meso-28-3","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"268","daphnia",1,"monoculture",30,"daph-meso-30-1","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"269","daphnia",2,"monoculture",30,"daph-meso-30-2","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"270","daphnia",3,"monoculture",30,"daph-meso-30-3","day19",NA,19,NA,"daphnia.ephippia",NA,NA,NA,2019-09-30,NA,NA,NA
"271","daphnia",4,"dia invade",30,"daph-meso-30-4","day21",0,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"272","daphnia",5,"dia invade",30,"daph-meso-30-5","day21",0,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"273","daphnia",6,"dia invade",30,"daph-meso-30-6","day21",0,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"274","daphnia",4,"dia invade",28,"daph-meso-28-4","day21",74,21,1,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"275","daphnia",5,"dia invade",28,"daph-meso-28-5","day21",11,21,0,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"276","daphnia",6,"dia invade",28,"daph-meso-28-6","day21",45,21,9,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"277","daphnia",4,"dia invade",27,"daph-meso-27-4","day21",63,21,1,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"278","daphnia",5,"dia invade",27,"daph-meso-27-5","day21",89,21,2,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"279","daphnia",6,"dia invade",27,"daph-meso-27-6","day21",62,21,2,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"280","daphnia",4,"dia invade",26,"daph-meso-26-4","day21",65,21,4,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"281","daphnia",5,"dia invade",26,"daph-meso-26-5","day21",64,21,6,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"282","daphnia",6,"dia invade",26,"daph-meso-26-6","day21",62,21,11,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"283","daphnia",4,"dia invade",24,"daph-meso-24-4","day21",68,21,7,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"284","daphnia",5,"dia invade",24,"daph-meso-24-5","day21",140,21,7,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"285","daphnia",6,"dia invade",24,"daph-meso-24-6","day21",100,21,11,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"286","daphnia",4,"dia invade",20,"daph-meso-20-4","day21",69,21,16,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"287","daphnia",5,"dia invade",20,"daph-meso-20-5","day21",103,21,6,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"288","daphnia",6,"dia invade",20,"daph-meso-20-6","day21",68,21,14,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"289","daphnia",4,"daph invade",20,"dia-meso-20-4","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"290","daphnia",5,"daph invade",20,"dia-meso-20-5","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"291","daphnia",6,"daph invade",20,"dia-meso-20-6","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"292","daphnia",4,"daph invade",24,"dia-meso-24-4","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"293","daphnia",5,"daph invade",24,"dia-meso-24-5","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"294","daphnia",6,"daph invade",24,"dia-meso-24-6","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"295","daphnia",4,"daph invade",26,"dia-meso-26-4","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"296","daphnia",5,"daph invade",26,"dia-meso-26-5","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"297","daphnia",6,"daph invade",26,"dia-meso-26-6","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"298","daphnia",4,"daph invade",27,"dia-meso-27-4","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"299","daphnia",5,"daph invade",27,"dia-meso-27-5","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"300","daphnia",6,"daph invade",27,"dia-meso-27-6","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"301","daphnia",4,"daph invade",28,"dia-meso-28-4","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"302","daphnia",5,"daph invade",28,"dia-meso-28-5","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"303","daphnia",6,"daph invade",28,"dia-meso-28-6","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"304","daphnia",4,"daph invade",30,"dia-meso-30-4","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"305","daphnia",5,"daph invade",30,"dia-meso-30-5","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"306","daphnia",6,"daph invade",30,"dia-meso-30-6","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"307","daphnia",1,"monoculture",20,"daph-meso-20-1","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"308","daphnia",2,"monoculture",20,"daph-meso-20-2","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"309","daphnia",3,"monoculture",20,"daph-meso-20-3","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"310","daphnia",1,"monoculture",24,"daph-meso-24-1","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"311","daphnia",2,"monoculture",24,"daph-meso-24-2","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"312","daphnia",3,"monoculture",24,"daph-meso-24-3","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"313","daphnia",1,"monoculture",26,"daph-meso-26-1","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"314","daphnia",2,"monoculture",26,"daph-meso-26-2","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"315","daphnia",3,"monoculture",26,"daph-meso-26-3","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"316","daphnia",1,"monoculture",27,"daph-meso-27-1","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"317","daphnia",2,"monoculture",27,"daph-meso-27-2","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"318","daphnia",3,"monoculture",27,"daph-meso-27-3","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"319","daphnia",1,"monoculture",28,"daph-meso-28-1","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"320","daphnia",2,"monoculture",28,"daph-meso-28-2","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"321","daphnia",3,"monoculture",28,"daph-meso-28-3","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"322","daphnia",1,"monoculture",30,"daph-meso-30-1","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"323","daphnia",2,"monoculture",30,"daph-meso-30-2","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"324","daphnia",3,"monoculture",30,"daph-meso-30-3","day21",NA,21,NA,"daphnia.ephippia",NA,NA,NA,2019-10-30,NA,NA,NA
"325","daphnia",4,"dia invade",30,"daph-meso-30-4","day25",0,25,NA,"daphnia.ephippia",NA,NA,NA,2019-10-07,NA,NA,NA
"326","daphnia",5,"dia invade",30,"daph-meso-30-5","day25",0,25,NA,"daphnia.ephippia",NA,NA,NA,2019-10-07,NA,NA,NA
"327","daphnia",6,"dia invade",30,"daph-meso-30-6","day25",0,25,NA,"daphnia.ephippia",NA,NA,NA,2019-10-07,NA,NA,NA
"328","daphnia",4,"dia invade",28,"daph-meso-28-4","day25",56,25,0,"daphnia.ephippia",7181,NA,NA,2019-10-07,NA,NA,NA
"329","daphnia",5,"dia invade",28,"daph-meso-28-5","day25",33,25,0,"daphnia.ephippia",21738,NA,NA,2019-10-07,NA,NA,NA
"330","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2787,2.138,2019-10-07,37.2508412645389,15.8328410378873,427.486708022957
"331","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2788,1.132,2019-10-07,6.16418750767942,15.8328410378873,427.486708022957
"332","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2789,0.698,2019-10-07,1.56968059733332,15.8328410378873,427.486708022957
"333","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2790,2.144,2019-10-07,37.5473425613874,15.8328410378873,427.486708022957
"334","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2791,0.597,2019-10-07,1.00873173063889,15.8328410378873,427.486708022957
"335","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2792,0.726,2019-10-07,1.75442173640914,15.8328410378873,427.486708022957
"336","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2793,0.583,2019-10-07,0.94323659281788,15.8328410378873,427.486708022957
"337","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2794,2.156,2019-10-07,38.1449132555865,15.8328410378873,427.486708022957
"338","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2795,0.485,2019-10-07,0.560412324867562,15.8328410378873,427.486708022957
"339","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2796,0.604,2019-10-07,1.04255217533052,15.8328410378873,427.486708022957
"340","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2797,2.159,2019-10-07,38.2952601895355,15.8328410378873,427.486708022957
"341","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2798,2.193,2019-10-07,40.0260366269411,15.8328410378873,427.486708022957
"342","daphnia",6,"dia invade",28,"daph-meso-28-6","day25",27,25,4,"daphnia.ephippia",8157,2799,0.69,2019-10-07,1.51931692946849,15.8328410378873,427.486708022957
"343","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2770,1.563,2019-10-07,15.3551565393279,21.4489716856886,1136.7954993415
"344","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2771,2.041,2019-10-07,32.6655639025874,21.4489716856886,1136.7954993415
"345","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2772,1.888,2019-10-07,26.2031757063898,21.4489716856886,1136.7954993415
"346","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2773,1.571,2019-10-07,15.5785390375204,21.4489716856886,1136.7954993415
"347","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2774,0.81,2019-10-07,2.39137903685153,21.4489716856886,1136.7954993415
"348","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2775,2.075,2019-10-07,34.2285504321652,21.4489716856886,1136.7954993415
"349","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2776,1.791,2019-10-07,22.5710473481317,21.4489716856886,1136.7954993415
"350","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2777,1.742,2019-10-07,20.8674565400667,21.4489716856886,1136.7954993415
"351","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2778,1.79,2019-10-07,22.5354131248844,21.4489716856886,1136.7954993415
"352","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2779,1.681,2019-10-07,18.8658058499525,21.4489716856886,1136.7954993415
"353","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2780,0.841,2019-10-07,2.65945209385473,21.4489716856886,1136.7954993415
"354","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2781,2.054,2019-10-07,33.2576027949537,21.4489716856886,1136.7954993415
"355","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2782,0.686,2019-10-07,1.49453201530403,21.4489716856886,1136.7954993415
"356","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2783,1.862,2019-10-07,25.1951416680507,21.4489716856886,1136.7954993415
"357","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2784,2.027,2019-10-07,32.0356510533202,21.4489716856886,1136.7954993415
"358","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2785,2.03,2019-10-07,32.1699651694946,21.4489716856886,1136.7954993415
"359","daphnia",4,"dia invade",27,"daph-meso-27-4","day25",53,25,1,"daphnia.ephippia",1631,2786,1.897,2019-10-07,26.5580863438515,21.4489716856886,1136.7954993415
"360","daphnia",5,"dia invade",27,"daph-meso-27-5","day25",75,25,2,"daphnia.ephippia",1728,NA,NA,2019-10-07,NA,NA,NA
